16.959,3.0976,1
19.591,4.2041,1
14.984,5.1913,1
12.539,4.5683,1
16.268,4.0436,1
16.738,4.3415,1
16.352,4.523,1
17.456,2.5414,1
16.062,5.0297,1
14.44,2.5334,1
14.402,3.0509,1
13.637,4.062,NaN
10.735,2.8508,1
14.366,4.4278,NaN
13.587,3.6674,1
14.832,4.2773,1
14.346,5.0811,1
15.746,5.3239,1
17.351,8.7688,1
16.42,4.6902,1
15.694,5.3504,NaN
15.667,5.311,NaN
15.576,5.2249,NaN
15.434,5.0975,NaN
15.154,6.7041,1
15.055,4.7448,NaN
14.852,4.5395,NaN
14.662,4.3315,NaN
15.067,4.1843,1
12.285,2.6235,1
11.376,0.77622,1
14.023,1.9889,1
15.551,4.405,1
15.12,4.5285,1
18.42,4.1708,1
18.265,6.0099,1
16.13,4.3931,1
15.537,3.8721,NaN
15.792,3.9674,NaN
13.909,3.1001,1
11.249,2.9963,1
12.658,3.0999,1
16.691,4.3225,NaN
16.538,9.1313,1
22.48,4.573,1
17.002,4.3682,NaN
19.405,4.3317,NaN
18.941,4.0357,1
16.746,0.93188,1
16.389,3.9287,1
15.202,2.7853,1
12.32,3.7651,1
13.612,4.3142,1
18.619,4.2073,1
17.823,5.013,1
19.204,3.3645,1
16.486,6.0056,1
15.874,3.9458,1
15.702,3.86,NaN
14.19,3.1801,1
14.608,4.5573,1
16.865,4.3485,1
14.859,4.4292,1
13.775,3.5874,1
13.88,3.7861,1
12.462,2.9538,1
10.688,1.469,1
13.52,3.0657,1
13.726,2.808,1
10.372,2.6552,1
9.53,4.2397,1
15.79,5.0681,1
13.666,4.2376,1
16.192,3.908,1
14.118,2.8719,1
13.439,3.546,1
10.03,2.4108,1
9.255,2.5231,1
9.9276,2.9281,1
12.88,3.3022,1
13.399,4.183,1
14.088,3.6934,1
14.296,3.7906,1
13.82,3.4447,1
15.644,3.8277,1
14.015,3.373,1
10.563,3.7372,1
14.845,3.4229,1
15.588,4.8753,1
12.609,2.2456,1
15.738,4.3771,1
11.408,3.5381,NaN
11.231,2.34,1
10.498,2.907,1
4.6588,3.2863,NaN
9.0048,3.2069,NaN
7.7483,5.4245,1
8.474,3.2053,1
7.9468,3.0146,NaN
7.8029,2.9746,NaN
5.2174,2.7516,1
10.52,1.9938,1
5.8468,2.6792,1
6.4228,2.7368,1
9.5271,2.7872,1
8.2419,3.6253,1
12.486,2.9467,1
12.547,2.9799,1
11.747,3.3446,1
11.976,2.5207,1
11.508,4.0904,1
5.4793,2.2246,1
5.8392,3.2106,1
8.7219,2.1271,1
5.2801,1.7293,1
7.7267,3.4197,1
9.4124,2.6264,1
12.982,2.8997,1
11.129,3.1073,1
8.6,2.882,1
11.634,3.3413,1
9.5452,1.4907,1
7.7194,2.3022,1
7.4127,1.9081,1
9.9191,2.2927,1
8.4944,2.9897,1
8.3821,2.3614,1
12.331,2.6159,1
10.736,3.0094,1
7.3189,1.8888,1
9.9053,2.5237,1
6.3485,2.6882,1
8.4047,2.6311,NaN
4.8209,2.0385,1
6.9586,3.1585,1
8.123,3.0699,1
9.0562,2.4832,1
7.0571,2.4789,1
6.6182,2.7799,1
3.8204,2.6997,1
5.9734,3.7401,1
-0.205,0.4171,1
3.4601,2.132,NaN
3.179,2.0396,NaN
6.1547,2.6312,1
4.4235,1.2728,1
1.294,0.79086,1
1.0934,0.98633,1
3.118,1.651,1
-0.56417,1.5093,1
0.5187,2.4288,1
2.578,2.286,1
8.0334,1.5557,1
9.3327,1.199,1
9.3327,1.199,NaN
