17.513,5.5533,1
20.629,4.462,NaN
18.445,7.891,1
15.935,6.032,1
17.767,2.652,1
20.699,5.7923,NaN
19.835,4.9369,1
20.174,5.1878,NaN
25.692,5.3072,1
24.073,1.7898,1
18.438,7.2562,1
16.817,5.0591,1
16.458,0.0427,1
17.065,4.8983,NaN
16.533,5.3636,NaN
16.708,4.959,1
14.959,5.2075,1
15.921,5.4634,1
14.974,1.9975,1
14.862,4.3169,NaN
12.402,4.5874,1
15.058,4.4475,1
16.188,4.7118,NaN
11.377,3.8921,1
16.653,2.3616,1
15.075,3.9923,1
11.462,3.5981,1
15.803,3.2975,NaN
15.807,4.3724,1
19.341,0.91557,1
20.721,5.4265,1
18.604,5.6403,1
14.948,3.4563,1
16.454,4.0782,NaN
16.359,4.651,1
16.068,2.6337,1
18.207,4.3992,1
15.655,4.4116,1
12.39,0.7665,1
15.135,3.7323,1
16.052,3.5977,NaN
17.143,2.938,NaN
17.46,3.7948,NaN
17.812,3.0301,NaN
18.182,2.4049,NaN
19.397,2.0683,1
19.861,3.8994,1
21.49,0.7165,1
17.859,3.1402,1
18.807,3.692,1
20.405,4.5315,1
20.923,4.6894,1
17.044,1.6085,1
18.379,3.5387,1
16.283,4.8323,1
17.09,3.8671,1
17.92,4.2847,1
15.994,4.7105,1
18.061,5.3308,1
14.149,3.802,NaN
8.9513,2.5862,1
10.181,3.4434,1
11.206,2.517,1
11.211,1.1206,1
13.52,0.077167,1
12.918,2.9457,1
15.522,2.7316,1
13.996,5.4632,1
15.487,3.4819,1
16.429,2.9148,1
16.172,2.9915,1
14.584,1.5437,1
10.93,2.8074,1
12.978,4.0546,1
14.315,3.8002,NaN
10.179,4.0648,1
11.284,2.6567,1
13.508,3.6164,NaN
13.072,2.8269,NaN
12.592,3.3618,NaN
14.544,4.4502,1
13.391,2.53,1
13.874,4.877,1
10.906,0.64875,1
10.554,2.8805,NaN
10.425,3.3984,NaN
10.435,2.8162,NaN
12.838,0.4164,1
10.877,3.1355,NaN
7.3888,3.5424,1
11.78,2.8209,NaN
8.6588,2.6466,1
12.923,2.8333,NaN
13.943,3.0738,1
15.7,3.3619,1
14.873,3.4812,1
12.689,2.6461,1
14.34,3.6456,1
17.912,4.0683,1
15.29,1.6553,1
14.335,3.2442,NaN
12.548,1.2441,1
14.015,4.6878,1
12.922,2.8956,NaN
13.89,3.3848,1
13.618,3.1108,1
11.256,2.6815,NaN
10.75,2.539,NaN
10.29,2.9071,NaN
7.8285,2.3849,1
7.073,3.2425,1
7.9488,4.1838,1
8.7242,2.1494,NaN
8.6274,2.9753,1
9.1071,3.0843,1
7.247,2.0322,NaN
9.1861,3.603,1
5.5753,0.73673,1
4.7221,1.4839,1
6.1245,1.5228,1
3.3522,1.4385,1
2.1514,0.97352,1
1.9914,1.7925,NaN
1.2702,1.6283,NaN
-1.8837,1.3487,NaN
1.902,0.44541,1
0.89084,0.90266,1
-1.3825,0.79217,1
-0.56994,0.79306,1
0.6489,0.75103,1
1.4163,0.6889,1
2.2231,1.3802,1
2.4768,0.99959,NaN
3.343,1.0241,NaN
1.7432,0.50769,1
5.0539,0.74701,NaN
5.7957,0.85533,NaN
8.352,1.3823,1
7.0825,1.6639,1
7.0103,0.93896,NaN
6.9992,0.93885,NaN
6.7745,0.62923,NaN
6.3542,0.75042,NaN
5.7693,0.55928,NaN
5.0612,0.28087,NaN
4.2793,0.49846,NaN
1.7206,0.35938,1
2.5855,0.53085,1
1.7273,0.886,1
4.3892,0.53648,1
3.1772,0.33572,NaN
0.046679,0.85339,1
0.27769,0.66713,1
0.76578,0.31809,1
0.03425,0.44211,1
0.5025,0.3666,1
2.1251,0.13814,1
2.3191,1.1851,1
3.207,0.62472,1
1.8189,0.68409,NaN
3.7032,0.65711,NaN
3.8269,0.41174,NaN
3.7766,0.57036,NaN
3.5391,0.62802,NaN
5.0371,0.096917,1
5.0371,0.096917,NaN
